TweetID,SentimentClass-0:neutral-1:negative-2:positive,SentimentScore
'1143071532337553409,0,0.092376574
'1143068946758819840,1,-0.997684966
'1143063668726423552,1,-0.983536983
'1143060392660353024,0,0.091139613
'1143053423526514689,1,-0.687338172
'1143052798118060032,1,-0.998612885
'1143052144930676738,1,-0.996983347
'1143048662748209152,1,-0.994918767
'1143044334557782017,1,-0.866652123
'1143042539316023296,0,0.039900628
'1143041454232633345,1,-0.997357921
'1143039212717056000,0,0.011740291
'1143037087287058432,1,-0.965519927
'1143017801428414465,1,-0.997320849
'1142990450309120001,0,0.025408975
'1142985369119535115,0,0.006900118
'1142947872876486661,1,-0.998318624
'1142938105848246272,0,0.006601954
'1142919636696096770,0,0.055927708
'1142903504647938051,2,0.984467086
'1142902968548823041,1,-0.875477198
'1142897394243252224,0,0.029755357
'1142896255997292547,1,-0.998451538
'1142895209480687617,1,-0.95110212
'1142888725485170688,1,-0.994601438
'1142887502073610240,1,-0.595898531
'1142882152180310017,0,0.03373895
'1142881245879255040,2,0.992251809
'1142877635019755523,0,0.025430122
'1142869960961810434,2,0.920238715
'1142868380761952257,1,-0.996808599
'1142867869711110146,0,0.095212557
'1142860775737962498,0,0.197404542
'1142859348785475586,1,-0.942355955
'1142859343055994881,1,-0.998445873
'1142858814183673856,0,0.01314194
'1142845642953383937,1,-0.997338362
'1142842393575792641,0,0.021867066
'1142840829729542145,0,0.01862603
'1142834408501796867,1,-0.998808559
'1142833328334262278,0,0.008765849
'1142832528081981440,1,-0.885238128
'1142830090474151936,1,-0.994009747
'1142827411756736513,0,0.054486106
'1142827291308900353,2,0.961699955
'1142825829707259905,0,0.052746688
'1142821751316987904,0,0.01248785
'1142815787448721410,0,0.028179282
'1142808640124063744,0,0.007377245
'1142805233866813442,0,0.010514784
'1142798990787915779,1,-0.990124393
'1142777316369735681,1,-0.990467937
'1142776910050713602,1,-0.997834447
'1142775520200970240,0,0.110547713
'1142766436923904000,1,-0.996105278
'1142762726734868480,0,0.003323687
'1142761083440128000,0,0.133020616
'1142760146797584386,1,-0.996628988
'1142744364302635013,0,0.021273947
'1142738022393372673,1,-0.996610215
'1142728105011888128,1,-0.998213018
'1142728002037592064,1,-0.997010127
'1142719777800097793,1,-0.705518153
'1142718268362371072,0,0.018135112
'1142717502344093696,1,-0.96176881
'1142717493452165120,1,-0.994813613
'1142713757614989312,0,0.003798337
'1142710925914456064,1,-0.994549561
'1142710513962508288,0,0.152837969
'1142710283779153920,0,0.009715144
'1142707179528568832,1,-0.990465516
'1142701786152734721,0,0.018313695
'1142700010569699328,0,0.122186005
'1142699237387460610,1,-0.728029827
'1142696314792218624,0,0.009927124
'1142689937608888320,1,-0.998617071
'1142686779348332544,1,-0.997882769
'1142681231034847233,0,0.007579294
'1142680202474115074,0,0.115754481
'1142674100399288320,1,-0.52529937
'1142673412881604608,1,-0.609158071
'1142657867121602560,1,-0.997006335
'1142640433115348992,1,-0.844995027
'1142559275845345280,0,0.02976143
'1142538306112106497,1,-0.996769948
'1142535602392485888,0,0.002519686
'1142531304413696003,1,-0.767221147
'1142528376311341056,1,-0.961006798
'1142527068896468994,1,-0.995126849
'1142524484672528384,1,-0.998294916
'1142519495543730176,2,0.565191851
'1142515969799131137,1,-0.997091457
'1142503817067618304,0,0.002458535
'1142494822487527425,0,0.069944384
'1142476492934393857,0,0.013598456
'1142472783898841088,0,0.03242528
'1142470265357701122,1,-0.998117422
'1142467145537871873,2,0.837222635
'1142450172380815360,0,0.059099562
'1142439108037492736,1,-0.597271203
'1142438205003915264,1,-0.997216117
'1142432834893832198,0,0.069480669
'1142431558453878784,0,0.074577816
'1142423424117235713,0,0.111998874
'1142418602299142144,0,0.116300855
'1142415698293067776,0,0.161705348
'1142414201777983488,1,-0.70400037
'1142413701577891840,0,0.004865611
'1142405879624376320,1,-0.998207063
'1142401240976039936,1,-0.957900055
'1142396819059728386,1,-0.997172589
'1142396053381165062,1,-0.977291488
'1142379425117417475,1,-0.997608347
'1142378088661245952,1,-0.99772967
'1142367695670849538,1,-0.997479493
'1142367178806706176,1,-0.877118168
'1142359270224224257,0,0.047784573
'1142354230730248193,1,-0.628250308
'1142346327159910400,1,-0.997586342
'1142341902232170496,1,-0.925786781
'1142340795279843329,1,-0.997311309
'1142337013913477122,0,0.152760219
'1142335559052005376,0,0.002151072
'1142335303308468224,0,0.004169942
'1142335033686089728,0,0.01684498
'1142334329856712705,1,-0.983005233
'1142331726292758528,1,-0.922530526
'1142329857680056323,1,-0.997885231
'1142329642197626881,1,-0.979418605
'1142328642107858944,1,-0.826125959
'1142328510742192128,0,0.092522376
'1142327446362099713,0,0.012448383
'1142325479191515137,1,-0.98882285
'1142324946267492352,0,0.013571817
'1142320985682657281,0,0.00193636
'1142311327228207104,1,-0.978083049
'1142310320951746560,0,0.004907032
'1142310026671005697,2,0.842686797
'1142304848655933440,0,0.014904423
'1142302030138155008,1,-0.99219278
'1142300168282394624,2,0.93619798
'1142297300691279873,0,0.00459626
'1142287686704730112,0,0.016066607
'1142283773620490240,1,-0.998438234
'1142283482175029248,0,0.007118724
'1142281953250619393,1,-0.995027412
'1142262848837562369,1,-0.997077792
'1142237456152092672,0,0.0784182
'1142228677608058880,0,0.016633875
'1142180506534068225,1,-0.984253841
'1142178441527275526,1,-0.919797395
'1142175020690681858,0,0.022046513
'1142174627822747648,1,-0.875109912
'1142173646821187584,1,-0.587042671
'1142166579993620480,2,0.900466535
'1142166212476047367,2,0.958608246
'1142153379285741573,1,-0.776381304
'1142152875667337218,1,-0.991019024
'1142150949336682496,1,-0.997535736
'1142149933954453504,1,-0.993764076
'1142149344377888770,1,-0.998071652
'1142147550587293696,0,0.112688481
'1142146938416041987,1,-0.957797747
'1142139392519233536,1,-0.519983068
'1142136450667962368,0,0.169567155
'1142135088093814784,1,-0.849784012
'1142133864355258376,0,0.009568155
'1142119802212966402,0,0.013201119
'1142118431963144192,1,-0.997723716
'1142118231781588992,2,0.850059975
'1142117511607050240,0,0.202618447
'1142116964053213184,1,-0.998653911
'1142112929816436739,1,-0.956753675
'1142111969463459841,1,-0.998190628
'1142109307837829120,2,0.982601881
'1142107737767186433,0,0.016005584
'1142097819110711296,1,-0.972123436
'1142096174289215488,0,0.078017877
'1142090209301008389,1,-0.97831173
'1142088121464565761,1,-0.899200196
'1142085198584131584,0,0.031512339
'1142069864934367232,1,-0.995969748
'1142052950048681985,1,-0.997980719
'1142032111056183296,1,-0.997647017
'1142025561784672261,1,-0.998756654
'1142018214798512128,1,-0.91749018
'1142012935662985218,0,0.045109091
'1142012144139026432,0,0.024945202
'1142007978612154371,0,0.281563426
'1142005885205712896,0,0.00900444
'1142000992730394624,1,-0.998169942
'1141997070049583105,1,-0.956479016
'1141996885248491521,1,-0.994502792
'1141980081763622912,1,-0.989812584
'1141973251796754432,0,0.169011004
'1141951195541643265,1,-0.997939032
'1141949213053542400,1,-0.996399358
'1141946273278451712,1,-0.843392522
'1141944915603185665,0,0.020434901
'1141939613126340609,1,-0.998440187
'1141938863943954437,1,-0.994302939
'1141936469298352128,2,0.880189941
'1141936132667727872,0,0.094001523
'1141935913255211008,1,-0.524412966
'1141931733014761472,0,0.003160891
'1141929972753424384,2,0.941659245
'1141929095468658689,1,-0.998283337
'1141824974128320512,1,-0.997973966
'1141804811937026056,0,0.052798065
'1141799322918490113,1,-0.881995255
'1141788278703702016,0,0.008018893
'1141787715257565184,2,0.90594369
'1141786243342229505,0,0.021290491
'1141784799327215616,1,-0.741625307
'1141783869777207298,2,0.968531861
'1141783793428324352,1,-0.975183195
'1141779443909836800,1,-0.960949879
'1141778816450400257,0,0.043217848
'1141777863366119424,2,0.963720341
'1141776609575350273,0,0.001851209
'1141776040609636352,1,-0.910540087
'1141774137402298369,1,-0.995566311
'1141773353646206982,0,0.009841597
'1141771825313210374,0,0.085883817
'1141771593678499840,2,0.572368293
'1141769165080018945,0,0.093934719
'1141768245428596737,0,0.002317735
'1141765025515876353,1,-0.607934811
'1141762407150358528,2,0.974605561
'1141760140963696640,1,-0.996207482
'1141759755075162113,1,-0.996930297
'1141759247228780544,0,0.041397738
'1141759163409866752,1,-0.882665367
'1141758944051904512,1,-0.652625409
'1141758849130618880,1,-0.918437645
'1141756483341828096,1,-0.994211623
'1141755551841431554,1,-0.931338276
'1141755225298153472,0,0.186665559
'1141753804754423811,1,-0.995704667
'1141750975876612096,1,-0.998052835
'1141745086415417344,0,0.011421652
'1141736420941422592,1,-0.99684495
'1141733535574908929,1,-0.99356743
'1141718355080036352,0,0.076463192
'1141710726932942848,0,0.013919123
'1141688000386150401,0,0.017123283
'1141683742504828928,1,-0.998231836
'1141681227499487232,0,0.026808077
'1141680232124039168,0,0.086867045
'1141674852262260738,1,-0.898046532
'1141669428054114304,0,0.012100837
'1141667574788317184,1,-0.894140244
'1141652014235103233,1,-0.997708416
'1141631475638517760,1,-0.980469321
'1141627453808492544,2,0.987856485
'1141621731045576705,1,-0.998071379
'1141598262186729472,2,0.930323714
'1141591328326848512,1,-0.998471382
'1141590703216177152,1,-0.99695333
'1141572209099628545,0,0.005692334
'1141569699718807553,1,-0.830752042
'1141482121124614144,0,0.008782345
'1141455855222697985,1,-0.997751016
'1141435717580677120,0,0.0081417
'1141419010459877376,1,-0.986739596
'1141397341154533376,2,0.736612145
'1141391512225419265,0,0.09558392
'1141389725703528449,0,0.047381765
'1141386622866530304,1,-0.997230165
'1141386072133394433,0,0.013184902
'1141382569897922561,1,-0.994633872
'1141382555800879111,2,0.990007524
'1141366832911306752,1,-0.871168536
'1141356617230901249,0,0.096264048
'1141339787409973248,0,0.00274586
'1141322888424960000,1,-0.995604834
'1141313418147893249,1,-0.732559648
'1141265877456891904,2,0.691292341
'1141265174332149760,0,0.237037766
'1141265058544193536,1,-0.998499631
'1141263143106224129,2,0.991742957
'1141260241142788096,1,-0.997336473
'1141258918821355521,0,0.089653567
'1141252772995747843,1,-0.989511594
'1141248889800052736,1,-0.998501529
'1141229326127501313,0,0.025249517
'1141224776482136064,0,0.114225616
'1141207818520944640,0,0.239485145
'1141170708023828480,0,0.004948015
'1141094135765643265,1,-0.987829849
'1141062776074448898,1,-0.99630439
'1141048972485828609,1,-0.997918816
'1141041133813993472,1,-0.997249752
'1141023726881910784,0,0.03935603
'1141022364915949569,1,-0.99573156
'1141016956608438273,1,-0.941448349
'1141015268543664128,1,-0.99110744
'1141011982914662401,2,0.980137017
'1141010345445777408,0,0.017496824
'1141006672057516032,1,-0.874083311
'1140985434278944768,1,-0.995421971
'1140975819831021568,1,-0.998299186
'1140971240846483456,1,-0.997219455
'1140967120748068864,0,0.130385585
'1140947628055810048,1,-0.996044074
'1140947551430094848,0,0.020891062
'1140945510599143424,1,-0.990810553
'1140941977636225024,0,0.023997228
'1140937422198493184,1,-0.998118296
'1140927427172085762,0,0.250420622
'1140912583773491200,0,0.051003438
'1140876448464592897,1,-0.996288024
'1140866422245076993,1,-0.843604472
'1140842804010205184,1,-0.7398294
'1140717800622833666,0,0.049928023
'1140679962212610048,2,0.498626607
'1140679785238204416,1,-0.99682502
'1140679537610637313,1,-0.609355935
'1140623191779500032,0,0.013909609
'1140595304120631296,0,0.165944557
'1140577420422123520,1,-0.936901126
'1140569299842666496,1,-0.997687764
'1140538069373857792,1,-0.941157077
'1140529177982115846,0,0.012576791
'1140528594764161025,1,-0.74458342
'1140527769455071232,1,-0.876274515
'1140525012044124161,2,0.795423245
'1140522423349121024,1,-0.993373536
'1140515651058094081,0,0.01109966
'1140513116033339392,0,0.01313689
'1140510191672287232,0,0.00606793
'1140364133579337728,1,-0.98452573
'1140339222018174976,0,0.031943508
'1140331980212645888,0,0.002435396
'1140304458016067585,1,-0.921122481
'1140262753745231872,2,0.981032656
'1140259114397904896,2,0.892921921
'1140245913652400129,0,0.253226435
'1140242605365780487,1,-0.986615835
'1140197630749925376,1,-0.826830115
'1140190888200679426,0,0.053918412
'1140180420430053377,0,0.008051924
'1140180237008998400,0,0.196863622
'1140152679768961024,2,0.524855125
'1140150964479037450,1,-0.993932268
'1140146020904505345,1,-0.963625978
'1140026034676482055,1,-0.997813492
'1139991082027143168,0,0.169011004
'1139985274488967169,1,-0.659480089
'1139936647833903114,1,-0.995958922
'1139927023164567557,0,0.019103248
'1139884749655289856,1,-0.9983472
'1139881435706343424,0,0.1533691
'1139849442851528704,0,0.004487618
'1139801112184274944,1,-0.941750933
'1139796199828008966,1,-0.908351545
'1139679590073479168,2,0.9655069
'1139655588152061952,1,-0.997943668
'1139641332497100800,0,0.003768832
'1139626374812057600,0,0.005117252
'1139608217649131525,0,0.005059582
'1139567453770526720,0,0.046378458
'1139566153142022144,2,0.776125165
'1139553374590910467,1,-0.608959434
'1139544689294630913,1,-0.997567097
'1139511901266821121,1,-0.909502058
'1139476811363082240,2,0.702902446
'1139446293372309504,0,0.066848269
'1139439046751653889,2,0.978440351
'1139411475838017537,0,0.007092004
'1139370322593894400,0,0.019819483
'1139293324060372993,1,-0.987617273
'1139287449090367493,1,-0.997693891
'1139274233475993605,1,-0.965346256
'1139259094550896641,0,0.037108129
'1139188084665401349,0,0.016277539
'1139181629518336008,0,0.024489365
'1139144448586199041,0,0.003986513
'1139122974739652608,1,-0.996848764
'1139122544592719873,1,-0.996910409
'1139119369404002304,0,0.055894084
'1139115754396246016,0,0.14304841
'1139102623313944577,0,0.003620282
'1139059595433975808,0,0.11970159
'1139058958944145408,2,0.756211284
'1138906970365317120,1,-0.962436087
'1138898142747930626,1,-0.991967575
'1138883028044959744,1,-0.617459506
'1138858718202871808,1,-0.979354865
'1138853470222659584,0,0.096926671
'1138850563586740224,1,-0.424686009
'1138850225911750657,0,0.012631749
'1138842459411296256,0,0.117565006
'1138842294264705024,1,-0.996383346
'1138841471593979907,1,-0.998777589
'1138838688950038528,2,0.976029007
'1138828638407876608,1,-0.687338172
'1138826012953849856,1,-0.555447676
'1138825518592221184,1,-0.509662506
'1138808789799440385,2,0.975557363
'1138799686784102400,1,-0.996544933
'1138796266165624840,0,0.002816934
'1138795436465106944,1,-0.833563418
'1138793853018943489,0,0.061150414
'1138777199794970624,1,-0.997244441
'1138775166748635136,1,-0.99863137
'1138766473193803778,1,-0.988406634
'1138761871920680961,1,-0.843976743
'1138745478684786694,1,-0.994708833
'1138743689189240832,2,0.896078944
'1138741299782266880,1,-0.832088094
'1138724887164571650,0,0.043760092
'1138724745271267329,0,0.0426795
'1138716133408878592,0,0.014685573
'1138708251137183744,2,0.948625309
'1138705870932664320,1,-0.992844133
'1138698744092942336,0,0.187562458
'1138695658024689664,1,-0.993049171
'1138683024080560129,0,0.224581277
'1138672051491880960,1,-0.99602865
'1138670518633213952,0,0.036779866
'1138663994720497664,0,0.002450898
'1138655485320728578,1,-0.998410862
'1138651999023632386,0,0.017219128
'1138573703929835522,0,0.004477187
'1138536950334443525,0,0.160128411
'1138498104666333184,0,0.115290987
'1138489363770351618,0,0.120009896
'1138475973324759045,0,0.133496956
'1138474451354472454,2,0.989314653
'1138469406793711616,0,0.049754918
'1138469147577331715,0,0.00458316
'1138453110844809219,2,0.637019593
'1138451351246200833,0,0.022986764
'1138429026375127041,1,-0.998319404
'1138407420353568768,1,-0.996362896
'1138404872464797697,0,0.003796519
'1138392038448291840,1,-0.998811569
'1138389619664461824,0,0.140322366
'1138377687788077056,0,0.183903956
'1138339456581349377,1,-0.970456806
'1138338614914486272,1,-0.99324411
'1138335105758507008,2,0.76177055
'1138323656701034496,0,0.010073274
'1138314653044551680,0,0.0115777
'1138313282647928832,0,0.114464443
'1138299851488288769,1,-0.998729329
'1138285644453732352,1,-0.992035638
'1138204369147650049,0,0.003236064
'1138149741701849088,1,-0.998202597
'1138146148848472071,1,-0.819758427
'1138144779886387201,0,0.002120018
'1138142841069277185,0,0.223471098
'1138124493073932288,1,-0.989143088
'1138117840974864385,2,0.9027214
'1138117279495970816,1,-0.998498852
'1138112571024846848,1,-0.998781454
'1138108243329335296,1,-0.997727317
'1138095435317481482,1,-0.950935323
'1138093687068667904,0,0.152470141
'1138083060673589249,0,0.149903
'1138042564161024000,0,0.005766661
'1138012900784820234,1,-0.998332461
'1138001085594054657,0,0.005835211
'1137987001364426752,0,0.016960557
'1137963965223448578,1,-0.996074873
'1137962307307397120,1,-0.998728927
'1137944319967596549,1,-0.928628767
'1137935249554456577,0,0.00252308
'1137923325785780226,0,0.018886465
'1137918321133834243,0,0.061331731
'1137851624586653697,1,-0.995953721
'1137817195654852609,1,-0.923512166
'1137810630864506880,0,0.095713969
'1137801944888729601,1,-0.973998341
'1137799220918984704,1,-0.99818457
'1137786132782075905,0,0.249431588
'1137776712685674499,0,0.068722731
'1137764078221479937,0,0.003171148
'1137722016663035906,1,-0.730138102
'1137716333091667968,1,-0.993658363
'1137714837562245128,2,0.496803556
'1137707517058924544,0,0.019559503
'1137699988509724672,0,0.076036931
'1137690740597960704,0,0.017648422
'1137669337576280064,1,-0.994310019
'1137630538565652480,1,-0.963065915
'1137609838891020289,1,-0.995322999
'1137448257758609409,1,-0.998587763
'1137426396882591744,1,-0.998603763
'1137401924947521536,1,-0.998874754
'1137332756654874624,1,-0.980368804
'1137320557542875136,1,-0.673332946
'1137293930901512192,1,-0.795411345
'1137275011499286528,1,-0.995271974
'1137269771538456583,1,-0.99850009
'1137268642658304000,2,0.987893703
'1137247675823398912,2,0.922725759
'1137232503335464962,0,0.16733194
'1137215780666445824,1,-0.996881574
'1137022152702431232,1,-0.997866525
'1136978484486660097,0,0.148035868
'1136972087816544259,1,-0.990636894
'1136959553185226753,0,0.004403364
'1136959452672696320,0,0.035790734
'1136950773118582786,1,-0.994577009
'1136949531118059526,0,0.00684612
'1136941892980092930,1,-0.997247268
'1136936547809472513,0,0.029791798
'1136902394632163329,2,0.598177281
'1136900108228943873,0,0.004209333
'1136895218903597057,1,-0.969665524
'1136893099043622917,0,0.005348575
'1136892040778850304,2,0.979298676
'1136883864859828224,2,0.955530054
'1136869367449313280,0,0.009191038
'1136869265494216710,0,0.014971051
'1136867165339037696,1,-0.996346446
'1136864747553533952,1,-0.994519068
'1136863817542057985,0,0.074641184
'1136757689986498560,0,0.112022416
'1136731559980150784,1,-0.985198247
'1136676725016936448,0,0.010432001
'1136652625288552449,0,0.024704368
'1136650358955171840,1,-0.935694396
'1136646772879765504,1,-0.987912438
'1136642956327358464,2,0.533174932
'1136642174542581762,0,0.011509318
'1136635293363257346,1,-0.998556193
'1136625781449342978,1,-0.997262938
'1136619247378010113,1,-0.997661661
'1136601057411379200,1,-0.966923108
'1136600236711981056,0,0.153544378
'1136591526098821120,0,0.016035004
'1136589862570606592,0,0.030396082
'1136589311942356992,0,0.07072548
'1136586765161156609,0,0.037544461
'1136580651006795776,1,-0.965164134
'1136576881891979264,0,0.03864198
'1136562041915879424,2,0.648809164
'1136524600345550849,0,0.050071804
'1136514916213567488,0,0.051783818
'1136510388806266880,1,-0.864410399
'1136505806193659904,1,-0.602201474
'1136493651025174528,0,0.106145987
'1136372387480576001,1,-0.979835419
'1136371269182656513,0,0.007484826
'1136357501216206848,0,0.002353893
'1136346076917764096,1,-0.996289307
'1136317558473314304,2,0.921786923
'1136309817180590086,1,-0.994291013
'1136304888617603073,1,-0.962226263
'1136299889191731200,1,-0.986310417
'1136293995456409600,1,-0.996722822
'1136272754532061185,0,0.131199865
'1136255486146338816,1,-0.997956497
'1136247007939612672,0,0.223146664
'1136246028653486081,2,0.889016072
'1136245464142139392,2,0.824086429
'1136236137662570496,1,-0.985372036
'1136235557594550272,1,-0.763804827
'1136225768181305344,1,-0.906886568
'1136221979021910016,1,-0.538495678
'1136199166101790721,2,0.635695356
'1136195061258043392,0,0.105002827
'1136171355790069760,0,0.010216337
'1136162065213743104,0,0.009815418
'1136156038653272064,1,-0.990130138
'1136154495610757120,1,-0.584085533
'1136141971880366081,2,0.500433631
'1136139948585828353,0,0.007785516
'1136138135837036544,0,0.063482235
'1136138115830226944,1,-0.997713157
'1136137149122842624,1,-0.997494039
'1136136037762240512,1,-0.986939793
'1136132729970597889,0,0.005235334
'1136126660095479809,1,-0.984259738
'1136012388405338113,2,0.902494815
'1136006727525175299,2,0.583155051
'1136005573701451778,0,0.039452144
'1135998828409217024,1,-0.983979601
'1135996382085603328,0,0.003807562
'1135995673147559938,1,-0.994468278
'1135992870190616577,0,0.206559597
'1135985678188187649,1,-0.681689316
'1135977445201502209,0,0.012927611
'1135977186740101120,0,0.290297805
'1135971403625377792,0,0.019805371
'1135970966989877248,1,-0.645118622
'1135970206566801408,0,0.006501095
'1135944191366897666,1,-0.99346498
'1135938996993961985,1,-0.812458115
'1135928360469762051,0,0.012280841
'1135919176294383619,1,-0.991315464
'1135910234864570368,1,-0.998128585
'1135904982446858240,1,-0.994777519
'1135901365908254720,1,-0.997168576
'1135897194333163521,2,0.929600102
'1135890855791943680,0,0.01274005
'1135886088541757441,1,-0.990815884
'1135882421969326086,0,0.233431377
'1135867284692619265,1,-0.998223052
'1135860193680592897,0,0.11434751
'1135849705013960704,1,-0.996762117
'1135829048666546176,2,0.883259091
'1135828729995964416,1,-0.997695602
'1135827980121464832,0,0.024856265
'1135820067306971136,1,-0.99831219
'1135816879979806720,1,-0.998407763
'1135805227175677952,2,0.51562899
'1135797142163992576,0,0.026288531
'1135787940293074944,2,0.848429559
'1135783949555437569,0,0.00986305
'1135665898759622657,0,0.023383457
'1135655806928654338,2,0.980331288
'1135644605024784385,1,-0.959467936
'1135642692464103425,0,0.188059684
'1135630758780030976,0,0.037393215
'1135595095225524235,0,0.001746481
'1135594976245686273,1,-0.99522419
'1135585167953805317,0,0.048280566
'1135582166983827456,1,-0.979763435
'1135578479683092480,1,-0.89949059
'1135569836132720640,1,-0.985676917
'1135566366637985792,1,-0.994629023
'1135560526304555008,0,0.023258843
'1135547498955706369,0,0.235412836
'1135540918185070593,0,0.043217848
'1135535304079826944,1,-0.981132576
'1135533992210571266,1,-0.939755024
'1135530565539684352,0,0.274910963
'1135521757270593536,1,-0.976200732
'1135507031987818496,0,0.022367844
'1135493463015919618,0,0.011458211
'1135482060997611520,1,-0.997867877
'1135466902434844672,1,-0.997838646
'1135464850480652289,2,0.981896014
'1135448360222101505,1,-0.897760455
'1135438470296592385,0,0.011305794
'1135427875576909825,1,-0.683050859
'1135404059802898432,0,0.028202269
'1135384084543430656,1,-0.522082251
'1135212478818848769,1,-0.996433066
'1135201399640399872,1,-0.934028783
'1135170092453572609,0,0.008769966
'1135165736639520769,0,0.015619968
'1135153053722693632,1,-0.857153902
'1135140385578201088,0,0.033845453
'1135130314148405250,0,0.129041025
'1135127477909676032,1,-0.99630588
'1135115005660151808,1,-0.853853904
'1135098394198888448,2,0.937059266
'1135076109580677121,2,0.922979306
'1135076093273264128,1,-0.997639551
'1135071615077834752,1,-0.997826281
'1135067804602896385,1,-0.998611099
'1135052749261946880,0,0.011208847
'1135049977699454976,0,0.003703408
'1135035571171147776,1,-0.950081188
'1134955264384360454,0,0.018089892
'1134911676136984577,1,-0.997426091
'1134889558766694400,2,0.897961639
'1134871546017845249,0,0.00380289
'1134811193221296128,2,0.658090758
'1134802925803495433,0,0.05573731
'1134729899057537024,1,-0.994884778
'1134716812334174209,0,0.028703178
'1134697603176783872,2,0.953499614
'1134689733517414401,0,0.005169652
'1134538784991776768,0,0.011787361
'1134535230860271616,0,0.215539304
'1134519569152991232,0,0.005112769
'1134499257216643073,0,0.095467696
'1134494253663608834,2,0.77784498
'1134488734232174593,1,-0.998239529
'1134463913184190466,1,-0.728608325
'1134419560218669057,0,0.007744651
'1134364311902494720,2,0.818725364
'1134354091327574017,0,0.024567379
'1134353714851045376,0,0.123295728
'1134353122409795584,0,0.06737636
'1134312435823726592,1,-0.990454066
'1134192481283780611,0,0.018957934
'1134173940337774592,2,0.577029541
'1134165894534500352,1,-0.986487996
'1134162829060296704,0,0.001679711
'1134149106123923456,0,0.005178222
'1134141564308066304,0,0.082553302
'1134137118119342080,1,-0.842899069
'1134136626161082368,0,0.253776158
'1134136025603825664,0,0.020528019
'1134129061813526528,0,0.04459773
'1134122669316743168,0,0.010958418
'1134120305448775680,0,0.007585608
'1134116263129755649,0,0.005013688
'1134115656457183232,1,-0.912978736
'1134078036574388225,1,-0.981784967
'1134059080765624323,1,-0.998180528
'1134056156849233921,1,-0.997511411
'1134039668343918592,0,0.001573734
'1134036961264619520,0,0.049192535
'1134033110352453633,0,0.180121693
'1134032023096582144,1,-0.9961376
'1134031513127923712,1,-0.954291666
'1134025486022193152,2,0.528720871
'1134022064405385216,0,0.106410022
'1134019419896733697,1,-0.721071956
'1134015466459058176,1,-0.988297732
'1134004404082884608,0,0.002249999
'1133983322726719488,0,0.01062677
'1133963824233668609,1,-0.589097136
'1133960962686554114,1,-0.687338172
'1133955262606393344,0,0.004275529
'1133950671202508801,0,0.198799475
'1133949473670017024,0,0.104217276
'1133949228424867842,1,-0.997947139
'1133888492109488128,0,0.003808303
'1133856730717315076,2,0.663876592
'1133846231027998722,1,-0.841335752
'1133839680829579264,0,0.227170963
'1133836606308257798,0,0.007255233
'1133832964196962305,1,-0.997575934
'1133828767183495172,0,0.224991407
'1133822042845908992,0,0.008830373
'1133815033824206856,0,0.00234068
'1133815029667684354,1,-0.952328488
'1133811254102056963,0,0.006130853
'1133808213684621313,2,0.959231439
'1133787998007496705,1,-0.998457828
'1133784721534660614,0,0.052231966
'1133775581429026816,0,0.031172811
'1133768245037740032,0,0.013859502
'1133700730974539778,0,0.175867705
'1133692250796503041,0,0.224310013
'1133679724193091585,0,0.164575368
'1133672933740744704,0,0.038227572
'1133657410244108288,0,0.057619125
'1133653746335064064,2,0.964469832
'1133652410281484290,2,0.779195926
'1133646327848546304,0,0.01204967
'1133644234865729537,2,0.823493774
'1133639167920037888,1,-0.981054128
'1133639077373317120,0,0.251574275
'1133630120990781441,0,0.064615727
'1133626949199384576,1,-0.998100477
'1133621809465778176,1,-0.977392127
'1133615922353246208,0,0.197404542
'1133607087303483392,2,0.647040487
'1133606589653495809,0,0.006853665
'1133605240249507840,2,0.672324847
'1133592258442334209,1,-0.977119451
'1133563403623129089,1,-0.707932385
'1133556780917755904,0,0.109018868
'1133463048553979905,0,0.007328917
'1133457454430396416,0,0.126846222
'1133445837726597125,1,-0.995556028
'1133443980362956802,0,0.00412462
'1133425313000677378,2,0.953368057
'1133416914007592962,1,-0.996263216
'1133387164144807938,1,-0.996515301
'1133381596898308097,1,-0.993644163
'1133380507696287745,1,-0.998166075
'1133356868812857344,1,-0.519714023
'1133335822370058240,0,0.019500296
'1133330687078162432,2,0.930729442
'1133327607351644160,0,0.047842288
'1133325493556666368,1,-0.998311362
'1133312604284346368,0,0.007686604
'1133300503209807872,0,0.157072288
'1133298904521412608,0,0.010398149
'1133292964522942464,1,-0.984787615
'1133288980525535232,0,0.157079211
'1133277021935685632,1,-0.99661467
'1133271732717051905,0,0.019154115
'1133261103348244481,1,-0.982603581
'1133254357913350144,0,0.212727499
'1133253642759364608,0,0.005254565
'1133252221326548992,2,0.945015735
'1133249171337691136,1,-0.536481208
'1133248204512694272,1,-0.964756963
'1133244141377343488,0,0.038526423
'1133172700917182464,0,0.023288101
'1133115610622255104,1,-0.980424202
'1133097514008305666,0,0.056174584
'1133087360579756032,1,-0.99821078
'1133075341843603462,0,0.137789272
'1133073102106185729,1,-0.946432759
'1133070924247445506,1,-0.997339322
'1133064692405026816,0,0.017818976
'1133050525157679105,1,-0.996872678
'1133049692152041472,1,-0.993550728
'1133041778951643137,1,-0.837882429
'1133032243713236992,2,0.969829981
'1133030268896460800,1,-0.996220082
'1133026950069534721,0,0.017921929
'1133015802704211968,0,0.022376283
'1133012762731397122,1,-0.996383085
'1132991787017150464,2,0.903122229
'1132979139726708736,0,0.004463111
