TweetID,SentimentClass-0:neutral-1:negative-2:positive,SentimentScore
'1156506497339285506,0,0.113428565
'1156505348007714817,1,-0.980089643
'1156505317401878530,0,0.015871367
'1156505077156319233,0,0.006120231
'1156494910557757440,1,-0.977311737
'1156482793360244736,1,-0.63736841
'1156482489772400645,1,-0.989148978
'1156475538132918273,0,0.01492998
'1156470547368296448,0,0.005726454
'1156470218748760066,0,0.013640121
'1156464574763339776,2,0.961269956
'1156462424914051072,1,-0.991681274
'1156453711000014849,2,0.6670717
'1156452567523700736,2,0.94116542
'1156452344571342848,1,-0.998479379
'1156441328856838149,1,-0.998221504
'1156436735108308992,0,0.038420983
'1156433795026968576,0,0.039037342
'1156427976944340992,0,0.005668469
'1156369728149032960,1,-0.998280771
'1156368568939945984,0,0.078364172
'1156367225189740550,1,-0.967398787
'1156353741576114177,0,0.004018555
'1156347017519669248,0,0.035752791
'1156336228477886464,0,0.235836282
'1156326147006849024,1,-0.998466285
'1156321046007615488,1,-0.782592674
'1156309845555011585,0,0.00289056
'1156309844372217856,0,0.002708626
'1156308568519393280,1,-0.988400008
'1156302822813700096,1,-0.996620544
'1156299877216899072,0,0.004310037
'1156292920762425344,1,-0.996507293
'1156283852907843585,1,-0.99649708
'1156278483401805825,1,-0.994777519
'1156278135874301952,1,-0.99715479
'1156272046843801600,2,0.992726604
'1156269201088233472,2,0.622839706
'1156266056471732224,0,0.109563695
'1156265284312940544,0,0.021524565
'1156264220008353792,1,-0.644077548
'1156257780585680902,0,0.009652269
'1156257309837942784,0,0.018508094
'1156253839386914816,0,0.011451106
'1156252682228830208,0,0.014092582
'1156245703355748355,0,0.0764646
'1156245303701454849,1,-0.706593298
'1156243063926378501,0,0.14978671
'1156236864363343873,0,0.047938986
'1156226069848043521,1,-0.99823888
'1156225093573455872,0,0.023480788
'1156221019251757056,2,0.976256806
'1156220691668176898,1,-0.998333871
'1156210310023458816,1,-0.995545069
'1156208958580772864,0,0.050161786
'1156204058878889984,0,0.20464893
'1156202436022943748,0,0.004558889
'1156201794537701377,0,0.005109304
'1156197494071730176,1,-0.989074267
'1156185381479550976,1,-0.991068109
'1156182848942039040,1,-0.937846433
'1156181960307486720,1,-0.928228876
'1156175842977951744,2,0.937980941
'1156170698534076416,1,-0.990465516
'1156167041864413185,1,-0.997676968
'1156164960868806656,1,-0.991100576
'1156164109710311425,1,-0.997640567
'1156163903371563008,1,-0.997771823
'1156154176243716096,0,0.092762058
'1156150833043660801,1,-0.910768327
'1156146436830113792,0,0.104154123
'1156145524061474818,1,-0.994073427
'1156144262817439744,0,0.006650078
'1156143817889910786,1,-0.993881154
'1156138292750012417,0,0.020219837
'1156120768264249345,0,0.066848269
'1156106568800378880,1,-0.995320405
'1156092651038552065,1,-0.940810117
'1156077165718491136,0,0.022189504
'1156062181328396288,0,0.041181834
'1155951355363676162,1,-0.885586175
'1155932078115921920,0,0.097345101
'1155919303256023042,0,0.264233193
'1155913640710672384,1,-0.911151765
'1155907700812857345,0,0.021330935
'1155903170666737665,0,0.238449813
'1155900430297251840,2,0.563165373
'1155900362756427778,1,-0.949933973
'1155884495788290048,0,0.152470141
'1155884132788068354,1,-0.990460759
'1155865000180953088,0,0.015808168
'1155860521318531075,0,0.007148891
'1155854579344580608,1,-0.98818213
'1155838691945930755,0,0.268595005
'1155828071276134401,1,-0.998179702
'1155804898430279682,1,-0.997848027
'1155800286633574401,0,0.185727809
'1155798393190572032,0,0.001632713
'1155792265039753217,0,0.196150701
'1155776641416781825,2,0.753386129
'1155775066082336770,1,-0.925656544
'1155768967035793408,1,-0.998775887
'1155764177862090753,0,0.030532307
'1155740742238777344,1,-0.975824738
'1155727269538783232,0,0.043217848
'1155712457932980224,2,0.957704191
'1155566134097252357,1,-0.68020692
'1155559985687998464,2,0.980953622
'1155558638091718657,1,-0.888092358
'1155557882332663809,1,-0.996308215
'1155551731222220801,2,0.989772467
'1155544560828846080,2,0.815156259
'1155531942605086720,0,0.018879183
'1155522240605278208,1,-0.790961704
'1155491975279390720,0,0.005766661
'1155448283743031302,2,0.948276487
'1155438988288823296,0,0.017772469
'1155399093302247424,0,0.186814527
'1155216914291052544,0,0.006195278
'1155200115939905542,2,0.989138008
'1155152864626532354,0,0.020299877
'1155094348779966464,1,-0.998515637
'1155080775261478912,0,0.059996905
'1155076385247047680,1,-0.993929769
'1155026360554926080,1,-0.996251719
'1155013206340972544,1,-0.993834094
'1154801000097755136,0,0.003806086
'1154780473714991109,1,-0.994423744
'1154761081417584640,0,0.053165755
'1154701326133211136,1,-0.995325367
'1154631936800894976,0,0.15934533
'1154624665953996800,2,0.987431067
'1154508965574635520,1,-0.973381778
'1154480257681854464,0,0.08017823
'1154476842230923264,1,-0.997979111
'1154443396053897216,1,-0.966071377
'1154437746934595586,0,0.164110326
'1154431996359315456,0,0.013849824
'1154429954949599233,1,-0.878185899
'1154429113639276545,0,0.03325343
'1154417715567898630,1,-0.994172298
'1154410250159763456,0,0.008927554
'1154395280801972224,1,-0.99856925
'1154380393593921536,1,-0.815887065
'1154379754587525121,1,-0.996396488
'1154355765852946432,1,-0.99151043
'1154352460674293760,0,0.003723305
'1154333671903715328,2,0.573335911
'1154332456503468036,2,0.987187677
'1154331126758084608,1,-0.872878344
'1154329867481243648,0,0.052868411
'1154329353968377858,1,-0.998042525
'1154315677911736320,0,0.180175617
'1154314638810636288,0,0.053389397
'1154314284001837056,2,0.9587068
'1154293587779231745,1,-0.989652349
'1154292094581821440,1,-0.99905659
'1154281102586126336,1,-0.947751847
'1154279388504100864,1,-0.596399006
'1154272653991120896,0,0.196625003
'1154270544621113344,0,0.027949572
'1154268126755872768,2,0.983581993
'1154263988441616384,1,-0.990337975
'1154260227069534208,1,-0.735228167
'1154256757302210563,1,-0.801949332
'1154236748228112384,1,-0.997459041
'1154229830822617089,0,0.051783818
'1154182759105122304,1,-0.998100477
'1154148626299535360,1,-0.969168519
'1154115587754332162,1,-0.998698788
'1154114989168500737,0,0.01329636
'1154110914997698560,2,0.942890329
'1154107187544956928,0,0.009649252
'1154091635942264832,0,0.157888611
'1154072925793923073,1,-0.998390538
'1154069338216914945,1,-0.998184737
'1154067097980477440,0,0.033134329
'1154065711230271488,0,0.006164672
'1154038274979033089,0,0.099130329
'1154022231946813440,0,0.074657859
'1154021011437867008,0,0.102151315
'1154019643830542336,1,-0.994998752
'1154006738485612545,1,-0.993076488
'1154000775707844608,1,-0.991900707
'1153998635018936326,1,-0.998962131
'1153988969190887425,1,-0.550434792
'1153987957063335937,0,0.239277295
'1153976858838491136,2,0.963373562
'1153973800712589313,1,-0.997276199
'1153971007117516800,2,0.692655001
'1153951323953553409,1,-0.897430885
'1153948584980692994,2,0.967833681
'1153941942826180610,0,0.136327242
'1153941322392383488,0,0.306804058
'1153939295423664128,1,-0.96752215
'1153933931667972096,1,-0.982647339
'1153927663649792000,1,-0.990440783
'1153916894619013120,0,0.008856775
'1153905353882570752,1,-0.93522753
'1153901323101847553,1,-0.997355854
'1153898906637484032,2,0.700171139
'1153769912432807943,1,-0.887711845
'1153732722965319680,2,0.555805359
'1153732673287983104,0,0.048589237
'1153731490951442432,0,0.246201288
'1153694212124270592,1,-0.997832353
'1153683508289839104,0,0.011163542
'1153674282012237825,0,0.083795358
'1153673961034702849,1,-0.94035794
'1153666515746664449,0,0.036961116
'1153663119845199872,0,0.006799171
'1153655274412150784,1,-0.997044658
'1153650194975731712,0,0.003185735
'1153632457796796416,1,-0.99800437
'1153625505532456961,0,0.005376688
'1153622743344189440,0,0.228039218
'1153614618864099328,2,0.830261926
'1153591205911023616,0,0.057283389
'1153589403895439360,1,-0.988230942
'1153550571930103809,0,0.132189584
'1153542366533496833,0,0.001591641
'1153518552802123776,1,-0.996847634
'1153406638386221056,1,-0.996654108
'1153392462293024768,1,-0.789722878
'1153365842761048066,0,0.00349603
'1153365836020817922,1,-0.997694588
'1153349745613688832,0,0.003665078
'1153344302191403009,0,0.152127673
'1153344035257507840,0,0.02086787
'1153319124711247872,0,0.150440069
'1153270992422223872,0,0.128893858
'1153264478114463745,1,-0.993797823
'1153264214217093120,0,0.026861121
'1153246123479445504,1,-0.96771464
'1153245911482589184,1,-0.994502792
'1153235935351451648,1,-0.996723805
'1153227756232151040,0,0.082752473
'1153226148433805313,1,-0.834059923
'1153220775987560448,0,0.042863425
'1153213474090168325,1,-0.989723309
'1153205829081993216,0,0.037777063
'1153205725973401600,1,-0.989343372
'1153205637859422208,0,0.07126568
'1153203722106867714,0,0.029093394
'1153197738072432640,0,0.048364498
'1153183752513867777,1,-0.49739676
'1153175912051027968,1,-0.996889561
'1153165324319186944,0,0.015355283
'1153156772603006981,0,0.031810949
'1153152196009242624,0,0.173363056
'1153146078985969665,0,0.047130029
'1153069860051705856,1,-0.925922743
'1153045228032577536,1,-0.833783669
'1153043333729665024,2,0.941587281
'1153024265702260736,1,-0.553265156
'1152974428621496323,0,0.003004667
'1152970578971811841,1,-0.685854892
'1152968071897931776,0,0.019253676
'1152930999426342919,1,-0.994182797
'1152922121179422720,1,-0.610554004
'1152900932725805056,0,0.039245029
'1152868378274684928,0,0.020064956
'1152866552523427842,0,0.028076461
'1152846599250427904,1,-0.99724193
'1152821206485217280,2,0.761666684
'1152817659345604613,1,-0.99405453
'1152722121006747649,0,0.025455211
'1152662228857970688,2,0.626722379
'1152649056818274307,0,0.016084574
'1152630160383979520,1,-0.500714238
'1152589058100645889,1,-0.98999505
'1152516863840141317,2,0.539440906
'1152513234794139649,0,0.004154686
'1152504260418002947,2,0.907169455
'1152488762200481792,1,-0.833893154
'1152487131350261760,1,-0.996172536
'1152465994251677699,1,-0.997685477
'1152463908957036544,0,0.114551812
'1152430455284801537,2,0.516890969
'1152361817596977153,1,-0.997261394
'1152318105286270981,1,-0.998563856
'1152295349618454528,0,0.020614845
'1152284866479828992,0,0.067372046
'1152266360535289857,0,0.013502182
'1152257412260347905,0,0.046264973
'1152246075757142017,1,-0.996717465
'1152245153169625088,0,0.025709617
'1152241710753361921,1,-0.961866028
'1152238467751055360,1,-0.956249691
'1152231449862508544,1,-0.996056166
'1152229639533846528,1,-0.861679693
'1152228430785781761,1,-0.998353186
'1152174524932284422,0,0.002927155
'1152174361656250368,1,-0.520045989
'1152170643112243200,1,-0.91597833
'1152165612640186368,0,0.007118724
'1152157651872157696,1,-0.997522323
'1152144893759905792,0,0.027301829
'1152131185444831233,0,0.003578701
'1152116264933965825,1,-0.825951062
'1152113693620154368,1,-0.997476519
'1152106364874964993,0,0.007689295
'1152105710538416128,0,0.05306688
'1152061820074508288,1,-0.99536546
'1151922425329852416,0,0.012797545
'1151911920359890944,0,0.068873046
'1151865518678319104,1,-0.618226225
'1151854608920317953,1,-0.99791568
'1151840336681021440,1,-0.988187343
'1151833882020519937,0,0.111001365
'1151832881532231687,1,-0.91814526
'1151816693947219968,1,-0.575370613
'1151790697818800129,0,0.03579334
'1151785946804891649,1,-0.989847084
'1151778875975880704,0,0.034642047
'1151772668837994496,0,0.186756775
'1151740791083192322,1,-0.899104229
'1151723132866224128,1,-0.990616191
'1151710871258877954,1,-0.985080362
'1151704354765856768,1,-0.994921179
'1151692894589390848,0,0.017305324
'1151690372365606912,1,-0.991188297
'1151667834667307009,0,0.075968304
'1151589477078491138,0,0.004621647
'1151561398973022208,0,0.171915157
'1151556607840608257,1,-0.99054043
'1151551447533850625,0,0.004146725
'1151546657630236673,1,-0.992631003
'1151484872705347584,1,-0.995411217
'1151459702330613760,2,0.684052763
'1151459592850870272,1,-0.584475677
'1151456034927648768,1,-0.997815392
'1151452591789957121,2,0.981423929
'1151451416340434944,2,0.834348639
'1151444419939307520,0,0.019390595
'1151439208797626369,1,-0.993712926
'1151427026609496065,1,-0.739215063
'1151396873967669248,2,0.787301812
'1151383487796191233,1,-0.998135621
'1151375587707162624,1,-0.997092239
'1151363471449239552,1,-0.949033759
'1151355519984181249,2,0.91586469
'1151343876977901568,0,0.002286163
'1151316388503420928,0,0.049150862
'1151270370722361347,0,0.014313919
'1151258749186826240,0,0.042534556
'1151251811208192002,1,-0.899200196
'1151241105431773186,0,0.011080235
'1151224112007843842,1,-0.979590958
'1151217528980381697,1,-0.786788008
'1151216362766983171,1,-0.990690116
'1151213006946209793,1,-0.989900706
'1151210580944011264,0,0.060612215
'1151203469723885569,0,0.003992226
'1151198182946136064,0,0.002101505
'1151191134074527750,2,0.739494009
'1151154364867928064,1,-0.974523085
'1151127438971117569,1,-0.671961089
'1151117907373494273,1,-0.99841509
'1151113313499131904,1,-0.998850015
'1151105028486258688,0,0.169753254
'1151098856416976896,1,-0.636327724
'1151090433285599232,2,0.937471019
'1151087912622153728,1,-0.992580867
'1151067642477891586,1,-0.709955496
'1151059909909372929,0,0.015620103
'1151038551452205056,0,0.029249314
'1151031041290842114,2,0.915619288
'1151030339663466497,1,-0.9866464
'1151027350517288960,1,-0.686889479
'1151019140037132289,0,0.096371526
'1151018435863822336,0,0.047087027
'1151003262209970181,2,0.988490141
'1151003095930982400,1,-0.983423864
'1150998719489347585,1,-0.628297652
'1150994003820785664,1,-0.997078696
'1150992061140754432,2,0.966818255
'1150990172827410432,1,-0.996067398
'1150985393673768960,0,0.07306848
'1150985089305784320,0,0.016235553
'1150942513995427841,2,0.918252491
'1150898244689518592,0,0.0038959
'1150888892532502530,0,0.015457068
'1150888314356080640,1,-0.989867185
'1150875789652635648,1,-0.557424115
'1150873807101603842,1,-0.547252222
'1150870422658920448,0,0.01329636
'1150864047362969600,1,-0.974525072
'1150860765219512326,1,-0.768920688
'1150859776152264704,1,-0.99729263
'1150855424159170560,1,-0.997346207
'1150853219071008769,0,0.117648536
'1150845460409671683,1,-0.96463179
'1150836014925131778,1,-0.984161442
'1150833358274015234,1,-0.996960982
'1150824919204323332,1,-0.997093408
'1150801394884120577,0,0.003532424
'1150767263919857664,0,0.00327968
'1150765680490401792,1,-0.998223052
'1150764867567194113,2,0.932729559
'1150729818159366144,1,-0.728106442
'1150724090199773184,1,-0.980581244
'1150716252647829504,0,0.197919814
'1150712696666505216,1,-0.99814801
'1150707953848193025,0,0.062548381
'1150704159802482688,2,0.54110585
'1150693715352023041,0,0.033241706
'1150685249090854912,0,0.007098812
'1150676874508558336,1,-0.821512119
'1150669968868089857,0,0.05451748
'1150664792945975301,2,0.506546189
'1150662668220555264,2,0.98352518
'1150660391103598592,1,-0.997422567
'1150656977925791745,0,0.12413771
'1150646583110832128,0,0.020126483
'1150638095848693760,2,0.981094993
'1150636485646966784,0,0.161773559
'1150530707992825863,0,0.1870656
'1150518128633360386,1,-0.988378592
'1150514616952377344,0,0.036115711
'1150469848885071872,0,0.019944882
'1150468659913068544,2,0.955343091
'1150463170517053441,1,-0.996085673
'1150455241546092544,2,0.76929419
'1150447394032672768,1,-0.738212949
'1150445614662131714,1,-0.641191294
'1150429773321113600,0,0.132800924
'1150421701399928834,0,0.001393115
'1150414910125481984,0,0.029715499
'1150413833531547648,0,0.022989876
'1150406670863994880,2,0.985697702
'1150399255993114625,0,0.006662694
'1150396517271949312,1,-0.998471222
'1150377648482332672,0,0.094625239
'1150376365629288449,0,0.249215294
'1150373365192019969,0,0.005697026
'1150362544072200192,1,-0.985565342
'1150348762952404997,1,-0.994795418
'1150336647663443968,0,0.017885076
'1150327363781181440,1,-0.996763948
'1150315948844433409,1,-0.998557645
'1150311130822250499,1,-0.984016025
'1150309519412670464,1,-0.992167264
'1150299503255261185,1,-0.545846665
'1150297428287004672,0,0.024772779
'1150290188360437760,1,-0.680197002
'1150289778069442565,0,0.03550775
'1150282095996153856,1,-0.501490372
'1150279922562342912,0,0.045538794
'1150260417048076288,1,-0.555002566
'1150186585767456768,0,0.056404925
'1150161149381500930,0,0.001718669
'1150153388673372162,1,-0.993195189
'1150146633058922496,1,-0.992559964
'1150121447140003840,0,0.029758086
'1150082205839962112,1,-0.995372461
'1150080228523483136,0,0.057387148
'1150079906346348546,2,0.875590015
'1150079580226621440,0,0.020396454
'1150077923229147137,1,-0.997106277
'1150075204535750656,0,0.244857394
'1150045061901705216,2,0.983179654
'1150036205897232385,1,-0.993750836
'1150035574964838401,1,-0.993398253
'1149999089536425984,2,0.983578802
'1149997077809827840,0,0.010774694
'1149985267480178688,0,0.068164003
'1149961682334179328,0,0.040628827
'1149953456603619329,0,0.069660333
'1149939160721035266,0,0.008343434
'1149934670374682626,0,0.014008475
'1149908882434744322,1,-0.994286791
'1149825107847766018,0,0.009452753
'1149776002807205888,1,-0.993753502
'1149727705526689792,0,0.055160639
'1149716382466084864,0,0.061159501
'1149685308142653443,0,0.019194165
'1149682959978397697,2,0.834752246
'1149679151311233024,0,0.006347101
'1149662982848147457,0,0.070421983
'1149662618006642688,1,-0.869836151
'1149657366645764097,1,-0.99730252
'1149646737255985152,1,-0.907870094
'1149641181262823424,1,-0.997982541
'1149636046574931968,2,0.991791348
'1149619508769742848,2,0.91927294
'1149599945046949889,1,-0.92877849
'1149591041890123777,0,0.008025938
'1149581254880219137,1,-0.976230504
'1149570658185039877,1,-0.982097067
'1149565352822468608,1,-0.998334046
'1149562853818372098,0,0.154897277
'1149434062282604544,0,0.036606967
'1149420042221694977,1,-0.996289218
'1149405415031095297,1,-0.971815955
'1149390013152616448,0,0.041331208
'1149384895225053184,0,0.040568525
'1149374698280689664,2,0.981113914
'1149357616092667905,0,0.01549185
'1149339702815801344,0,0.081670008
'1149336181621940225,0,0.015854311
'1149322477404860416,1,-0.997456173
'1149313628400693248,1,-0.949323965
'1149307933274103815,0,0.019237413
'1149292648462716929,1,-0.995985724
'1149279444768399360,0,0.007652783
'1149272420471246848,1,-0.998562395
'1149250858837794816,0,0.006057386
'1149249400033730560,1,-0.979784448
'1149234531683188736,0,0.009150382
'1149224200315506689,0,0.032812432
'1149216577121849344,0,0.00346398
'1149213375735484416,0,0.135967406
'1149211956789882880,1,-0.990468156
'1149206751851495424,0,0.058448871
'1149203681121886209,2,0.992652048
'1149203467321430016,0,0.245030533
'1149180974523138048,0,0.038677769
'1149088503504003072,1,-0.985523556
'1149061452130652162,1,-0.993889603
'1149061141101981696,1,-0.998289122
'1149040535560175616,0,0.016058777
'1149032194058477574,0,0.176595828
'1149022448832143360,1,-0.919797395
'1149013783735652353,1,-0.901760412
'1149013252933849088,0,0.023965318
'1149011244583673857,2,0.757529896
'1149006309569826823,1,-0.976057367
'1148999618346323968,2,0.944284083
'1148984328916996096,1,-0.994990048
'1148963098184884224,1,-0.969102368
'1148959681571897351,1,-0.984533785
'1148947392294768647,0,0.013757955
'1148946624678440960,1,-0.740150948
'1148942860609363968,1,-0.996852225
'1148929405919682562,2,0.839752868
'1148927269664018434,2,0.908411951
'1148898451935170561,2,0.991254649
'1148897679994437632,1,-0.992859374
'1148896048322097152,2,0.932154949
'1148886525133959168,0,0.188137245
'1148884544688459781,2,0.666980822
'1148870758828896256,1,-0.99330342
'1148870255470612481,0,0.012629321
'1148855086602444800,0,0.016633875
'1148847640303587328,0,0.006021024
'1148841574408904704,0,0.003108646
'1148835705117917184,0,0.002619312
'1148830887498387456,0,0.031040238
'1148800419319164929,0,0.101783395
'1148724590320979968,1,-0.53774222
'1148719054712164353,0,0.103877698
'1148713540372635650,1,-0.997193522
'1148691186430947333,1,-0.998488743
'1148660456564940802,1,-0.970918509
'1148660309789413376,1,-0.996769846
'1148660036106895360,0,0.005847223
'1148653279066259456,1,-0.996858374
'1148652370127142912,0,0.06723101
'1148646987375554560,1,-0.981538751
'1148619117911576576,2,0.974860533
'1148610181535883264,1,-0.993614726
'1148603360280481798,1,-0.995218758
'1148595943895384064,1,-0.873510932
'1148585813661409283,1,-0.965519927
'1148573287800279042,1,-0.994211623
'1148561786465075200,1,-0.985270986
'1148548738656493568,0,0.05023661
'1148541162590035968,1,-0.692223965
'1148505158860623872,2,0.833180969
'1148493874484174848,0,0.01303236
'1148486466672238593,1,-0.998097867
'1148483298894712832,1,-0.646865084
'1148483111589748736,0,0.214101637
'1148481283552624640,0,0.059018219
'1148465085398093825,1,-0.774006488
'1148358683115577349,2,0.897956116
'1148355585374642176,1,-0.997653674
'1148334397390802944,1,-0.995350878
'1148315706875949057,1,-0.998565601
'1148313645664866304,1,-0.997983977
'1148283479697842178,2,0.689628116
'1148282949600759808,0,0.09226007
'1148258325542375425,2,0.517867104
'1148227455611809793,1,-0.98242788
'1148217524418416641,0,0.019889312
'1148216416216260609,1,-0.997708173
'1148211207884685312,0,0.002734011
'1148204640942645249,2,0.971258416
'1148188313616076808,0,0.036652238
'1148187908689530880,1,-0.994296122
'1148185597292552192,1,-0.996339732
'1148184490730283008,0,0.171172547
'1148178593777950728,0,0.007621053
'1148166364630327297,2,0.780755797
'1148166310234394625,0,0.139816431
'1148157726612234243,1,-0.990070698
'1148141436061257728,1,-0.871871199
'1148136313457012736,1,-0.997082866
'1148121869079461891,0,0.209499262
'1148114394536185856,0,0.009665845
'1148102260565663744,0,0.010817158
'1147950881616408576,0,0.009833334
'1147936664003784709,2,0.948625574
'1147930053893861376,1,-0.99779879
'1147926425476960257,0,0.002494905
'1147847765701136384,2,0.588298434
'1147822065342472192,0,0.007817965
'1147815122179674112,0,0.138681937
'1147805058706358272,1,-0.964993007
'1147760661784604672,0,0.0632482
'1147747642308476928,1,-0.860481789
'1147745409638522881,1,-0.998239529
'1147639812746354693,1,-0.996902648
'1147562296870416384,0,0.055105548
'1147550555667128321,1,-0.589204737
'1147505353447354369,1,-0.995710597
'1147486469692514304,1,-0.994676393
'1147475676246806530,2,0.792393157
'1147450132386013184,1,-0.687338172
'1147420999798968320,0,0.009370846
'1147412655562481664,0,0.004413997
'1147396717786087424,0,0.002307186
'1147394453927342081,1,-0.997863366
'1147384978902343683,1,-0.504269172
'1147301399165898752,1,-0.997715538
'1147301250452602880,0,0.122978991
'1147231738546053121,1,-0.98422071
'1147223538161651714,0,0.002672088
'1147219588909883393,1,-0.995915139
'1147205927222857728,2,0.522531526
'1147201201395683328,1,-0.994001875
'1147193394499850240,0,0.002184895
'1147176679762268161,1,-0.921456136
'1147167390582657026,1,-0.987482589
'1147149827865579520,1,-0.98189852
'1147131719218282496,1,-0.997135128
'1147128946624016388,1,-0.978846781
'1147123470377082880,1,-0.994110428
'1147118584860221440,1,-0.991767565
'1147117589371527168,0,0.038246527
'1147098200559489024,0,0.050257493
'1147093936281915392,1,-0.996362896
'1147091479183204352,0,0.012010756
'1147091038789668865,0,0.024121546
'1147089101503553538,2,0.904318985
'1147080973290524672,1,-0.998826577
'1147077076773724161,0,0.15702817
'1147065918209581056,2,0.772497548
'1147050216236998656,2,0.989035547
'1147047217137692672,2,0.970702677
'1147045821646376960,1,-0.986231379
'1147029494382944257,1,-0.911325215
'1147024876571693056,1,-0.998561198
'1147022482152574976,0,0.005338722
'1147014510865264640,0,0.008438896
'1147014405193904128,0,0.176896277
'1147009731954970624,0,0.16853846
'1147005887753740288,0,0.001777039
'1146997443667668992,0,0.015259135
'1146994294022201350,1,-0.984599038
'1146952110011015169,0,0.036157589
'1146890015361982471,1,-0.997076322
'1146878974150225921,0,0.223732591
'1146878650022846464,2,0.706268822
'1146878332476297217,0,0.020850655
'1146840016527724544,2,0.866620672
'1146831825479839745,1,-0.995944978
'1146826585363886081,2,0.762614792
'1146819704763367424,0,0.004431087
'1146804038509498368,1,-0.995088294
'1146800763945009153,1,-0.956318795
'1146798903179849728,1,-0.998550544
'1146794177038077953,1,-0.996907016
'1146789332881223680,2,0.534726616
'1146787874634948608,1,-0.988257202
'1146785635677683712,1,-0.989631735
'1146785309759299584,0,0.043158296
'1146774383555436549,1,-0.99784706
'1146772510190518274,1,-0.997564574
'1146756711891341313,1,-0.998876924
'1146750896879149057,1,-0.850391946
'1146750375879479299,0,0.015177226
'1146741246834237440,1,-0.99594499
'1146738598747746305,1,-0.991160068
'1146735861477851137,2,0.671358845
'1146727890828124160,1,-0.993831318
'1146724662371594240,0,0.030300534
'1146719277468327937,0,0.096267245
'1146710677572206593,0,0.193697715
'1146709284442517504,2,0.991435212
'1146707069199953920,0,0.065339055
'1146704245489655809,1,-0.970536438
'1146703012167110656,1,-0.997613459
'1146702300796219393,1,-0.988687041
'1146701168393039873,1,-0.998725126
'1146699994994491392,1,-0.890203496
'1146697000475381762,2,0.958690885
'1146691540166881280,1,-0.923626651
'1146676899919343616,0,0.072917015
'1146669005794664449,1,-0.997943668
'1146661915374100481,0,0.093502656
'1146659093135986689,1,-0.997786343
'1146657765840031744,1,-0.998980938
'1146653888466083847,1,-0.994295998
'1146621230419718144,0,0.008586802
'1146518196616384513,1,-0.993008646
'1146517711436075011,1,-0.995762947
'1146502775934783488,0,0.060270338
'1146499555959214081,0,0.01973824
'1146491613520289792,0,0.026661833
'1146486260606939136,2,0.965891473
'1146484414937018370,0,0.026540244
'1146478840232992769,1,-0.595071976
'1146451760845918209,0,0.036544733
'1146416700302266368,1,-0.976639117
'1146409475311644672,1,-0.696974648
'1146403578510290944,0,0.005417794
'1146402756812529664,2,0.964756545
'1146402157660385280,1,-0.873342291
'1146378374149017600,0,0.051664604
'1146368128428978176,1,-0.998613077
'1146367635799588864,0,0.022708162
'1146360766154588160,0,0.041968269
'1146352955353948160,0,0.024176363
'1146348665625292800,0,0.167484936
'1146327799248109569,1,-0.99578433
'1146303821712449536,1,-0.996056351
'1146301132974841860,1,-0.997375084
'1146283778538704896,1,-0.998044228
'1146269860617474048,1,-0.991873628
'1146212780015591424,0,0.016601366
'1146183341286285314,1,-0.884574306
'1146147288894595072,0,0.033002369
'1146085233806233601,1,-0.996860372
'1146073517378744322,1,-0.573582987
'1146072631311028225,1,-0.996922349
'1146069627430219777,2,0.958565159
'1146045733419855873,1,-0.982691613
'1146014558622027777,1,-0.995073899
'1146009976474939395,1,-0.997260223
'1146009960960135168,0,0.067639713
'1146002713873965056,0,0.105569902
'1145946297205174272,2,0.908850834
'1145943737597665280,1,-0.997514825
'1145929951239114752,1,-0.857331408
'1145929810436329472,1,-0.841335752
'1145929784339439617,2,0.943634198
'1145922481422819328,0,0.144607429
'1145893055389753346,1,-0.994928158
'1145869773298962440,0,0.049547886
'1145826446751014912,2,0.814261307
'1145810421800157185,0,0.251541178
'1145796090500923394,0,0.004456627
'1145768003692302338,1,-0.997633417
'1145758657864503299,1,-0.996819171
'1145754193053065216,1,-0.941117571
'1145744974560006144,1,-0.982965238
'1145714895331180546,0,0.074956376
'1145711435428896770,1,-0.898680931
'1145705636329664513,2,0.666665555
'1145695306950086656,1,-0.988526414
'1145689949834010624,0,0.009042901
'1145684071625965568,1,-0.99541409
'1145667684765503488,1,-0.998311869
'1145659311814823938,1,-0.996519674
'1145657614866534400,0,0.164705153
'1145642363420839937,0,0.025950656
'1145622433824694272,1,-0.976464356
'1145578313169195009,0,0.003896269
'1145561961192665088,1,-0.687338172
'1145541669900705793,1,-0.995413381
'1145451913774866432,1,-0.934491052
'1145446261618860032,1,-0.948530501
'1145432137736368128,2,0.986944557
'1145424075654926336,1,-0.990434122
'1145402611622928384,2,0.938844982
'1145399431614869504,0,0.038529706
'1145398481667919872,1,-0.997593457
'1145378983464316928,1,-0.978281924
'1145377149068730369,1,-0.99728533
'1145358810661490689,0,0.081789386
'1145342474816229376,2,0.607385535
'1145342181399568384,1,-0.772576372
'1145311700343767040,0,0.045225059
'1145269169170059265,1,-0.99835358
'1145269146168561665,2,0.583386299
'1145203847419322368,0,0.027465308
'1145197624179470337,0,0.030592565
'1145140286080921600,1,-0.964095719
'1145034181799530496,1,-0.990209949
'1145007538032828417,0,0.19049609
'1144988028454277121,1,-0.926566026
'1144976152659996672,0,0.020911948
'1144948028501106688,0,0.067771208
'1144934520497610753,1,-0.991357965
'1144921953947590657,1,-0.996960817
'1144915561698287616,1,-0.997611955
'1144898565023686656,0,0.006393006
